"V1","location_name","location_id","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper"
2763,"Basilicata",35511,2020-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2764,"Basilicata",35511,2020-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2765,"Basilicata",35511,2020-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2766,"Basilicata",35511,2020-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2767,"Basilicata",35511,2020-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2768,"Basilicata",35511,2020-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2769,"Basilicata",35511,2020-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2770,"Basilicata",35511,2020-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2771,"Basilicata",35511,2020-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2772,"Basilicata",35511,2020-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2773,"Basilicata",35511,2020-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2774,"Basilicata",35511,2020-05-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2775,"Basilicata",35511,2020-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2776,"Basilicata",35511,2020-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2777,"Basilicata",35511,2020-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2778,"Basilicata",35511,2020-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2779,"Basilicata",35511,2020-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2780,"Basilicata",35511,2020-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2781,"Basilicata",35511,2020-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2782,"Basilicata",35511,2020-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2783,"Basilicata",35511,2020-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2784,"Basilicata",35511,2020-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2785,"Basilicata",35511,2020-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2786,"Basilicata",35511,2020-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2787,"Basilicata",35511,2020-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2788,"Basilicata",35511,2020-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2789,"Basilicata",35511,2020-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2790,"Basilicata",35511,2020-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2791,"Basilicata",35511,2020-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2792,"Basilicata",35511,2020-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2793,"Basilicata",35511,2020-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2794,"Basilicata",35511,2020-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2795,"Basilicata",35511,2020-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2796,"Basilicata",35511,2020-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2797,"Basilicata",35511,2020-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2798,"Basilicata",35511,2020-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2799,"Basilicata",35511,2020-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2800,"Basilicata",35511,2020-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2801,"Basilicata",35511,2020-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2802,"Basilicata",35511,2020-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2803,"Basilicata",35511,2020-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2804,"Basilicata",35511,2020-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2805,"Basilicata",35511,2020-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2806,"Basilicata",35511,2020-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2807,"Basilicata",35511,2020-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2808,"Basilicata",35511,2020-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2809,"Basilicata",35511,2020-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2810,"Basilicata",35511,2020-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2811,"Basilicata",35511,2020-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2812,"Basilicata",35511,2020-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2813,"Basilicata",35511,2020-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2814,"Basilicata",35511,2020-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2815,"Basilicata",35511,2020-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2816,"Basilicata",35511,2020-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2817,"Basilicata",35511,2020-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2818,"Basilicata",35511,2020-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2819,"Basilicata",35511,2020-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2820,"Basilicata",35511,2020-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2821,"Basilicata",35511,2020-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2822,"Basilicata",35511,2020-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2823,"Basilicata",35511,2020-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2824,"Basilicata",35511,2020-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2825,"Basilicata",35511,2020-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2826,"Basilicata",35511,2020-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2827,"Basilicata",35511,2020-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2828,"Basilicata",35511,2020-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2829,"Basilicata",35511,2020-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2830,"Basilicata",35511,2020-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2831,"Basilicata",35511,2020-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2832,"Basilicata",35511,2020-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2833,"Basilicata",35511,2020-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2834,"Basilicata",35511,2020-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2835,"Basilicata",35511,2020-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2836,"Basilicata",35511,2020-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2837,"Basilicata",35511,2020-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2838,"Basilicata",35511,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2839,"Basilicata",35511,2020-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2840,"Basilicata",35511,2020-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2841,"Basilicata",35511,2020-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2842,"Basilicata",35511,2020-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2843,"Basilicata",35511,2020-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2844,"Basilicata",35511,2020-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0
2845,"Basque Country",60374,2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846,"Basque Country",60374,2020-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,"Basque Country",60374,2020-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2848,"Basque Country",60374,2020-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2849,"Basque Country",60374,2020-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,"Basque Country",60374,2020-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851,"Basque Country",60374,2020-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2852,"Basque Country",60374,2020-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2853,"Basque Country",60374,2020-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2854,"Basque Country",60374,2020-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,"Basque Country",60374,2020-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,"Basque Country",60374,2020-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,"Basque Country",60374,2020-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,"Basque Country",60374,2020-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2859,"Basque Country",60374,2020-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2860,"Basque Country",60374,2020-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2861,"Basque Country",60374,2020-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2862,"Basque Country",60374,2020-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2863,"Basque Country",60374,2020-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2864,"Basque Country",60374,2020-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2865,"Basque Country",60374,2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2866,"Basque Country",60374,2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2867,"Basque Country",60374,2020-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868,"Basque Country",60374,2020-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2869,"Basque Country",60374,2020-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2870,"Basque Country",60374,2020-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2871,"Basque Country",60374,2020-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,"Basque Country",60374,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2873,"Basque Country",60374,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2874,"Basque Country",60374,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2875,"Basque Country",60374,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2876,"Basque Country",60374,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2877,"Basque Country",60374,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2878,"Basque Country",60374,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2879,"Basque Country",60374,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2880,"Basque Country",60374,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,"Basque Country",60374,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,"Basque Country",60374,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2883,"Basque Country",60374,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2884,"Basque Country",60374,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2885,"Basque Country",60374,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886,"Basque Country",60374,2020-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2887,"Basque Country",60374,2020-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2888,"Basque Country",60374,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889,"Basque Country",60374,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,"Basque Country",60374,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2891,"Basque Country",60374,2020-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2892,"Basque Country",60374,2020-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,"Basque Country",60374,2020-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2894,"Basque Country",60374,2020-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2895,"Basque Country",60374,2020-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2896,"Basque Country",60374,2020-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2897,"Basque Country",60374,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2898,"Basque Country",60374,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,"Basque Country",60374,2020-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,"Basque Country",60374,2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2901,"Basque Country",60374,2020-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2902,"Basque Country",60374,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2903,"Basque Country",60374,2020-02-29,3.81728013653014,2.56207386363636,6.13333333333333,1,1,1,1,1,1,0,0,0,3.81728013653014,2.56207386363636,6.13333333333333,1,1,1,0,0,0,0,0,0,0,0,0
2904,"Basque Country",60374,2020-03-01,3.81728013653014,2.56207386363636,6.13333333333333,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905,"Basque Country",60374,2020-03-02,3.81728013653014,2.56207386363636,6.13333333333333,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2906,"Basque Country",60374,2020-03-03,3.81728013653014,2.56207386363636,6.13333333333333,1.24688613886114,1,1.6,1.18465537379287,1,1.46666666666667,0,0,0,0,0,0,0.246886138861139,0,0.6,0,0,0,0,0,0,0,0,0
2907,"Basque Country",60374,2020-03-04,19.1688677572428,15.2,23.75,5.24688613886114,5,5.6,5.18465537379287,5,5.46666666666667,0,0,0,15.3515876207126,12.125,19.6,4,4,4,0,0,0,0,0,0,0,0,0
2908,"Basque Country",60374,2020-03-05,23.0228526640027,18.9984375,27.9366666666667,6.24688613886114,6,6.6,6.18465537379287,6,6.46666666666667,1,1,1,3.85398490675991,2.6,6.13357142857143,1,1,1,1,1,1,0,0,0,0,0,0
2909,"Basque Country",60374,2020-03-06,22.0228526640027,17.9984375,26.9366666666667,5.24688613886114,5,5.6,5.18465537379287,5,5.46666666666667,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2910,"Basque Country",60374,2020-03-07,38.6877174492175,33.465,45.66875,11.2497568431568,10.6875,11.9286904761905,10.9221619172494,10.4372767857143,11.5,0,0,0,19.2352587828838,15.4991666666667,23.7342307692308,6.0028707042957,5.5325,6.6,1,1,1,0,0,0,0,0,0
2911,"Basque Country",60374,2020-03-08,50.2080209373959,43.996875,57.7366666666667,14.505358016983,13.8666666666667,15.2671428571429,14.1084603937729,13.5830357142857,14.7333333333333,0,0,0,11.5203034881785,8.92843406593407,15,3.25560117382617,3,3.625,1,1,1,0,0,0,0,0,0
2912,"Basque Country",60374,2020-03-09,50.2080209373959,43.996875,57.7366666666667,14.505358016983,13.8666666666667,15.2671428571429,14.1084603937729,13.5830357142857,14.7333333333333,4,4,4,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0
2913,"Basque Country",60374,2020-03-10,81.0290122002997,72.5696428571429,90.1346875,20.7586633449883,19.8666666666667,21.8336538461538,20.0302403471528,19.2666666666667,20.8666666666667,1,1,1,34.8209912629038,29.1966666666667,41.2666666666667,10.2533053280053,9.64241071428571,11.0016666666667,6,6,6,0,0,0,0,0,0
2914,"Basque Country",60374,2020-03-11,119.947149333999,110.06130952381,130.9365625,33.5063944388944,32.5,34.6434523809524,32.5761074009324,31.7333333333333,33.4675,0,0,0,50.2668540501165,43.865,57.7164285714286,13.7477310939061,13.3125,14.375,6,6,6,0,0,0,0,0,0
2915,"Basque Country",60374,2020-03-12,132.782851744089,122.066666666667,145,37.5063944388944,36.5,38.6434523809524,36.5761074009324,35.7333333333333,37.4675,5,5,5,15.4340861430236,12.133125,19.8034375,4,4,4,11,11,11,0,0,0,0,0,0
2916,"Basque Country",60374,2020-03-13,178.005830910756,165.935491071429,192,47.7762411505161,46.4365625,49.2504166666667,46.2542483807859,45.1533333333333,47.4,3,3,3,50.2229791666667,43.3316666666667,57.75125,15.2698467116217,14.4,16.1878125,14,14,14,0,0,0,0,0,0
2917,"Basque Country",60374,2020-03-14,231.593137662338,217.265357142857,247.500833333333,66.0672325507825,64.26625,67.857380952381,63.6764636738262,62.26625,65.2,0,0,0,69.5692602064602,62.2139285714286,78.0727678571428,21.2909914002664,20.2852380952381,22.4,14,14,14,0,0,0,0,0,0
2918,"Basque Country",60374,2020-03-15,277.922540884116,262.996666666667,295.275,81.0797829004329,79.26625,82.9390625,78.4189581376956,77,80,9,9,9,54.1019756160506,47.5325,61.5009615384615,15.0125503496504,14.4666666666667,15.73375,23,23,23,0,0,0,0,0,0
2919,"Basque Country",60374,2020-03-16,315.317257867133,298.6140625,334,87.1294053280053,85.125,89.2504166666667,83.6514284299034,81.9373958333333,85.5,13,13,13,46.394716983017,40.121875,53.5334615384615,15.2965085664336,14.2491071428571,16.4382291666667,36,36,36,0,0,0,0,0,0
2920,"Basque Country",60374,2020-03-17,367.555949188312,349.863333333333,385.333928571429,101.67525211039,99.1996875,104.20125,97.0024680944056,95,99.0016666666667,4,4,4,88.7898358724609,80.665625,98.2707142857143,27.5458467823843,26.3328125,28.866875,40,40,40,0,0,0,0,0,0
2921,"Basque Country",60374,2020-03-18,379.581290401265,361.331666666667,397.666666666667,114.226353538129,111.641071428571,117.1875,108.621344967532,106.399615384615,111.068333333333,13,13,13,50.0012038628039,43.3328125,57.375625,16.5511014277389,15.5,17.8003125,53,53,53,0,0,0,0,0,0
2922,"Basque Country",60374,2020-03-19,441.135517628205,420.935729166667,462.0696875,126.257461122211,123.384375,129.20125,119.853798613886,117.533333333333,122.400416666667,18,18,18,84.975763020313,76.5333333333333,95.0033333333333,25.0311075840826,24.0666666666667,26.1546875,71,71,71,0,0,0,0,0,0
2923,"Basque Country",60374,2020-03-20,485.477597581585,464.135952380952,507.536666666667,138.076592748918,134.933333333333,141.266666666667,130.399180952381,127.921666666667,133,14,14,14,96.5154366924742,87.5983333333333,107.403333333333,30.8220023310023,29.399375,32.335,85,85,85,0,0,0,0,0,0
2924,"Basque Country",60374,2020-03-21,528.684590463703,505.725714285714,551.738333333333,154.085331031469,150.6640625,157.4,145.618755806693,142.733333333333,148.334375,12,12,12,104.230406306194,94.4991666666667,115.2028125,30.264339456377,29.25,31.3130208333333,97,97,97,0,0,0,0,0,0
2925,"Basque Country",60374,2020-03-22,534.019541071429,509.181026785714,556.735,161.64508492341,157.933214285714,165.401666666667,151.694558304196,148.665,154.733333333333,23,23,23,53.8858247960373,47.142619047619,61.6666666666667,19.5597538919414,18.1861458333333,21,120,120,120,0,0,0,0,0,0
2926,"Basque Country",60374,2020-03-23,649.574361979687,624.185,673.582142857143,187.732946853147,183.855714285714,191.4675,176.44862784299,173.24875,179.6,13,13,13,169.918430307193,157.465714285714,182.73375,50.3411672577423,48.9333333333333,51.9375,133,133,133,0,0,0,0,0,0
2927,"Basque Country",60374,2020-03-24,699.307853409091,673.9953125,724.08375,212.81708011988,208.7321875,216.666666666667,199.944243394106,196.5325,203.335,22,22,22,123.704195675158,113.499166666667,134.2678125,38.8318643606394,37.3328125,40.4675,155,155,155,0,0,0,0,0,0
